Customer_ID ,Own,AutoPartner,InsurancePartner,Intermediary,IRR,Credit_Score,Approved_Date,NewCar,UsedCar,Refinance,Amount,Term,Offered_Rate,Refinance,Competitor,Prime,Accepted,Funded_Date,Offered_competitor,Offered_prime
1979,0,0,1,0,1,710,2017-09-09,0,0,1,34463,72,6.39,9.25,7.29,2.61,1,2017-09-21,-0.9,3.78
1980,1,0,0,0,1,793,2017-09-08,0,1,0,36531,48,6.15,,6.15,2.61,0,,0,3.54
1981,0,1,0,0,1,781,2017-09-08,0,0,1,29700,60,5.75,6.99,6.49,2.61,0,,-0.74,3.14
1982,0,0,1,0,3,734,2017-09-09,0,0,1,22810,72,7.39,8.99,7.29,2.61,0,,0.1,4.78
1983,1,0,0,0,1,750,2017-09-09,1,0,0,9500,36,3.99,,3.99,2.61,0,,0,1.38
1984,0,0,0,1,1,748,2017-09-09,1,0,0,30000,60,5.49,,5.59,2.61,0,,-0.1,2.88
1985,0,0,0,1,4,639,2017-09-09,1,0,0,32000,72,12.15,,6.39,2.61,0,,5.76,9.54
1986,1,0,0,0,4,660,2017-09-09,1,0,0,38000,72,12.15,,6.39,2.61,0,,5.76,9.54
1987,0,0,0,1,1,731,2017-09-09,1,0,0,30000,66,6.39,,6.39,2.61,0,,0,3.78
1988,0,0,0,1,3,690,2017-09-09,0,1,0,15020,36,9.65,,5.65,2.61,0,,4,7.04
1989,0,0,1,0,1,769,2017-09-08,0,0,1,30195,72,7.29,12.9,7.29,2.61,1,2017-09-21,0,4.68
1990,0,0,1,0,1,817,2017-09-08,1,0,0,45000,60,5.49,,5.59,2.61,0,,-0.1,2.88
1991,0,0,0,1,1,690,2017-09-09,0,0,1,10150,36,6.39,12.99,6.05,2.61,1,2017-09-29,0.34,3.78
1992,0,0,1,0,1,808,2017-09-09,1,0,0,25000,60,5.49,,5.59,2.61,0,,-0.1,2.88
1993,1,0,0,0,3,684,2017-09-09,1,0,0,14655,60,9.55,,5.59,2.61,1,2017-09-20,3.96,6.94
1994,1,0,0,0,3,681,2017-09-09,0,1,0,17325,60,9.65,,6.15,2.61,0,,3.5,7.04
1995,1,0,0,0,3,686,2017-09-09,0,1,0,18810,36,9.65,,5.65,2.61,0,,4,7.04
1996,1,0,0,0,2,726,2017-09-09,0,1,0,4950,60,7.44,,6.15,2.61,1,2017-09-14,1.29,4.83
1997,0,0,1,0,3,690,2017-09-09,0,0,1,39295,72,10.03,11.5,7.29,2.61,0,,2.74,7.42
1998,0,0,1,0,1,777,2017-09-08,0,0,1,9950,36,5.75,6.9,6.05,2.61,1,2017-10-12,-0.3,3.14
1999,0,0,1,0,3,696,2017-09-09,0,1,0,36630,60,9.65,,6.15,2.61,0,,3.5,7.04
2000,0,0,1,0,2,685,2017-09-09,1,0,0,30000,48,5.59,,5.59,2.61,0,,0,2.98
2001,0,0,0,1,1,732,2017-09-09,1,0,0,35000,60,5.49,,5.59,2.61,0,,-0.1,2.88
2002,1,0,0,0,1,751,2017-09-08,1,0,0,25000,36,3.99,,3.99,2.61,0,,0,1.38
2003,0,0,1,0,2,726,2017-09-09,1,0,0,25000,72,7.79,,6.39,2.61,0,,1.4,5.18
2004,0,0,0,1,3,688,2017-09-09,1,0,0,45000,60,9.55,,5.59,2.61,0,,3.96,6.94
2005,1,0,0,0,3,679,2017-09-08,1,0,0,34000,60,9.55,,5.59,2.61,0,,3.96,6.94
2006,0,0,0,1,1,755,2017-09-08,1,0,0,45000,60,5.49,,5.59,2.61,0,,-0.1,2.88
2007,0,0,0,1,2,708,2017-09-09,0,1,0,14850,48,7.44,,6.15,2.61,0,,1.29,4.83
2008,0,0,1,0,1,804,2017-09-09,1,0,0,41000,60,5.49,,5.59,2.61,0,,-0.1,2.88
2009,0,0,1,0,4,657,2017-09-09,1,0,0,22000,36,11.75,,3.99,2.61,0,,7.76,9.14
2010,1,0,0,0,1,743,2017-09-09,1,0,0,17735,72,6.39,,6.39,2.61,1,2017-09-15,0,3.78
2011,0,0,0,1,1,791,2017-09-09,0,1,0,44550,72,6.89,,6.89,2.61,0,,0,4.28
2012,0,0,0,1,3,701,2017-09-09,1,0,0,45000,60,7.39,,5.59,2.61,0,,1.8,4.78
2013,0,0,0,1,2,714,2017-09-09,1,0,0,17500,36,7.34,,3.99,2.61,0,,3.35,4.73
2014,0,0,1,0,1,826,2017-09-09,1,0,0,35000,48,5.59,,5.59,2.61,0,,0,2.98
2015,0,0,0,1,1,716,2017-09-09,0,0,1,10727,48,6.39,16.95,6.49,2.61,1,2017-09-19,-0.1,3.78
2016,0,0,1,0,4,659,2017-09-09,0,1,0,19800,36,11.95,,5.65,2.61,0,,6.3,9.34
2017,0,0,1,0,1,761,2017-09-08,1,0,0,32000,36,3.99,,3.99,2.61,0,,0,1.38
2018,0,0,1,0,3,712,2017-09-09,0,1,0,37620,60,7.49,,6.15,2.61,0,,1.34,4.88
2019,1,0,0,0,3,692,2017-09-09,0,0,1,13068,36,7.39,7.9,6.05,2.61,1,2017-09-21,1.34,4.78
2020,0,0,0,1,4,643,2017-09-09,0,1,0,9702,48,11.95,,6.15,2.61,1,2017-10-09,5.8,9.34
2021,1,0,0,0,3,688,2017-09-12,0,0,1,24750,60,10.85,5.25,6.49,2.625,0,,4.36,8.225
2022,0,0,0,1,3,701,2017-09-09,1,0,0,25000,60,9.55,,5.59,2.61,0,,3.96,6.94
2023,0,0,0,1,3,740,2017-09-09,1,0,0,30000,72,5.49,,6.39,2.61,0,,-0.9,2.88
2024,0,0,0,1,1,808,2017-09-09,1,0,0,45000,60,5.49,,5.59,2.61,0,,-0.1,2.88
2025,0,0,1,0,1,762,2017-09-09,1,0,0,28000,60,5.49,,5.59,2.61,0,,-0.1,2.88
2026,0,0,0,1,4,728,2017-09-09,1,0,0,28000,60,11.85,,5.59,2.61,0,,6.26,9.24
2027,0,0,0,1,1,833,2017-09-12,1,0,0,17500,60,5.49,,5.59,2.625,0,,-0.1,2.865
2028,0,0,0,1,4,666,2017-09-09,1,0,0,15000,60,11.85,,5.59,2.61,0,,6.26,9.24
2029,0,0,0,1,1,805,2017-09-09,1,0,0,40999,60,5.49,,5.59,2.61,0,,-0.1,2.88
2030,0,1,0,0,3,700,2017-09-09,0,0,1,16486,60,7.39,7.9,6.49,2.61,1,2017-10-17,0.9,4.78
2031,0,0,1,0,3,691,2017-09-09,0,0,1,13365,36,8.28,9.75,6.05,2.61,0,,2.23,5.67
2032,0,0,1,0,1,756,2017-09-09,1,0,0,15000,48,5.59,,5.59,2.61,0,,0,2.98
2033,0,1,0,0,2,732,2017-09-09,0,0,1,12375,48,7.19,7.89,6.49,2.61,0,,0.7,4.58
2034,0,0,0,1,1,821,2017-09-09,0,1,0,11374,60,6.05,,6.15,2.61,1,2017-09-15,-0.1,3.44
2035,0,1,0,0,1,729,2017-09-09,0,0,1,27720,60,5.75,7,6.49,2.61,0,,-0.74,3.14
2036,0,0,1,0,1,707,2017-09-09,1,0,0,29000,60,5.49,,5.59,2.61,0,,-0.1,2.88
2037,1,0,0,0,2,727,2017-09-09,0,1,0,19800,60,7.44,,6.15,2.61,0,,1.29,4.83
2038,0,0,0,1,4,644,2017-09-09,1,0,0,29000,60,11.85,,5.59,2.61,0,,6.26,9.24
2039,0,0,0,1,1,818,2017-09-09,1,0,0,40000,60,5.49,,5.59,2.61,0,,-0.1,2.88
2040,0,1,0,0,2,727,2017-09-09,0,0,1,19800,72,7.19,7.25,7.29,2.61,1,2017-09-22,-0.1,4.58
2041,1,0,0,0,3,679,2017-09-09,0,1,0,29700,72,10.25,,6.89,2.61,0,,3.36,7.64
2042,0,0,0,1,2,706,2017-09-09,0,1,0,19800,60,7.44,,6.15,2.61,0,,1.29,4.83
2043,0,0,0,1,1,789,2017-09-09,1,0,0,33000,72,6.39,,6.39,2.61,0,,0,3.78
2044,0,0,0,1,3,686,2017-09-09,1,0,0,32000,60,7.39,,5.59,2.61,0,,1.8,4.78
2045,0,0,1,0,3,674,2017-09-09,0,1,0,43245,66,10.25,,6.89,2.61,0,,3.36,7.64
2046,0,0,0,1,1,783,2017-09-09,1,0,0,27310,60,5.49,,5.59,2.61,0,,-0.1,2.88
2047,1,0,0,0,2,703,2017-09-09,0,1,0,15840,60,7.44,,6.15,2.61,0,,1.29,4.83
2048,1,0,0,0,3,678,2017-09-09,1,0,0,30769,60,9.55,,5.59,2.61,0,,3.96,6.94
2049,0,0,1,0,2,712,2017-09-11,0,1,0,8675,60,7.44,,6.15,2.615,1,2017-09-21,1.29,4.825
2050,1,0,0,0,1,782,2017-09-12,0,1,0,5445,48,6.15,,6.15,2.625,1,2017-09-19,0,3.525
2051,0,0,1,0,1,772,2017-09-09,1,0,0,25000,48,5.59,,5.59,2.61,0,,0,2.98
2052,1,0,0,0,1,751,2017-09-09,0,1,0,26136,60,6.05,,6.15,2.61,0,,-0.1,3.44
2053,1,0,0,0,1,765,2017-09-09,1,0,0,28000,72,6.39,,6.39,2.61,0,,0,3.78
2054,0,0,1,0,1,737,2017-09-09,1,0,0,59999,66,6.39,,6.39,2.61,0,,0,3.78
2055,0,0,1,0,1,749,2017-09-09,1,0,0,37000,36,3.99,,3.99,2.61,0,,0,1.38
2056,0,0,0,1,1,739,2017-09-09,1,0,0,28200,48,5.59,,5.59,2.61,0,,0,2.98
2057,0,0,1,0,1,771,2017-09-09,0,1,0,18717,72,6.89,,6.89,2.61,0,,0,4.28
2058,0,0,1,0,1,669,2017-09-09,0,0,1,16346,60,6.39,15.59,6.49,2.61,1,2017-09-19,-0.1,3.78
2059,0,0,0,1,1,779,2017-09-09,1,0,0,25801,36,3.99,,3.99,2.61,0,,0,1.38
2060,1,0,0,0,1,737,2017-09-09,1,0,0,15178,60,5.49,,5.59,2.61,1,2017-10-03,-0.1,2.88
2061,0,0,0,1,1,782,2017-09-09,1,0,0,25000,36,3.99,,3.99,2.61,0,,0,1.38
2062,0,0,0,1,1,771,2017-09-09,0,1,0,12319,36,5.65,,5.65,2.61,0,,0,3.04
2063,1,0,0,0,2,702,2017-09-09,0,1,0,27720,60,7.44,,6.15,2.61,0,,1.29,4.83
2064,1,0,0,0,1,747,2017-09-11,1,0,0,25050,36,3.99,,3.99,2.615,1,2017-09-26,0,1.375
2065,1,0,0,0,1,774,2017-09-09,1,0,0,40000,60,5.49,,5.59,2.61,0,,-0.1,2.88
2066,1,0,0,0,1,757,2017-09-09,0,1,0,9900,36,5.65,,5.65,2.61,1,2017-09-20,0,3.04
2067,0,0,1,0,1,750,2017-09-09,1,0,0,39917,60,5.49,,5.59,2.61,0,,-0.1,2.88
2068,1,0,0,0,1,751,2017-09-09,1,0,0,30115,36,3.99,,3.99,2.61,1,2017-09-28,0,1.38
2069,0,0,1,0,3,685,2017-09-09,1,0,0,13000,36,7.34,,3.99,2.61,1,2017-09-22,3.35,4.73
2070,1,0,0,0,1,812,2017-09-09,0,1,0,19800,36,5.65,,5.65,2.61,0,,0,3.04
2071,0,1,0,0,3,696,2017-09-09,0,0,1,28619,60,10.85,5.99,6.49,2.61,0,,4.36,8.24
2072,0,0,1,0,3,671,2017-09-09,1,0,0,38855,60,9.55,,5.59,2.61,0,,3.96,6.94
2073,0,0,1,0,1,727,2017-09-09,0,0,1,19463,60,6.49,4,6.49,2.61,0,,0,3.88
2074,1,0,0,0,3,688,2017-09-09,0,1,0,29700,60,9.65,,6.15,2.61,0,,3.5,7.04
2075,1,0,0,0,1,738,2017-09-09,0,1,0,13959,66,6.89,,6.89,2.61,1,2017-09-15,0,4.28
2076,0,0,1,0,2,702,2017-09-09,1,0,0,26829,48,7.39,,5.59,2.61,0,,1.8,4.78
2077,0,0,1,0,4,669,2017-09-09,1,0,0,21000,60,9.55,,5.59,2.61,0,,3.96,6.94
2078,1,0,0,0,3,690,2017-09-09,0,1,0,39600,72,10.25,,6.89,2.61,0,,3.36,7.64
2079,0,0,0,1,2,708,2017-09-09,0,0,1,8348,36,7.79,13.75,6.05,2.61,1,2017-10-18,1.74,5.18
2080,1,0,0,0,4,660,2017-09-09,1,0,0,15000,72,12.15,,6.39,2.61,0,,5.76,9.54
2081,1,0,0,0,1,786,2017-09-09,1,0,0,30000,60,5.49,,5.59,2.61,0,,-0.1,2.88
2082,0,0,1,0,1,704,2017-09-09,0,1,0,54450,60,6.05,,6.15,2.61,0,,-0.1,3.44
2083,0,0,1,0,3,676,2017-09-09,1,0,0,22000,60,7.39,,5.59,2.61,0,,1.8,4.78
2084,1,0,0,0,2,702,2017-09-09,1,0,0,32500,60,7.39,,5.59,2.61,0,,1.8,4.78
2085,1,0,0,0,2,710,2017-09-09,1,0,0,25000,36,7.34,,3.99,2.61,0,,3.35,4.73
2086,0,0,1,0,4,640,2017-09-11,0,1,0,16830,60,11.95,,6.15,2.615,0,,5.8,9.335
2087,1,0,0,0,3,766,2017-09-12,1,0,0,60000,72,9.75,,6.39,2.625,0,,3.36,7.125
2088,1,0,0,0,3,693,2017-09-09,1,0,0,25000,60,9.55,,5.59,2.61,0,,3.96,6.94
2089,1,0,0,0,2,718,2017-09-09,1,0,0,44000,36,7.34,,3.99,2.61,0,,3.35,4.73
2090,1,0,0,0,3,696,2017-09-09,1,0,0,24180,36,9.55,,3.99,2.61,0,,5.56,6.94
2091,0,0,0,1,1,776,2017-09-09,1,0,0,34603,36,3.99,,3.99,2.61,1,2017-09-29,0,1.38
2092,0,0,1,0,3,828,2017-09-09,1,0,0,37266,72,5.49,,6.39,2.61,0,,-0.9,2.88
2093,1,0,0,0,3,717,2017-09-09,0,1,0,15330,60,5.59,,6.15,2.61,0,,-0.56,2.98
2094,1,0,0,0,1,754,2017-09-09,0,1,0,12375,60,6.05,,6.15,2.61,1,2017-09-15,-0.1,3.44
2095,0,0,0,1,3,672,2017-09-09,1,0,0,42000,60,9.55,,5.59,2.61,0,,3.96,6.94
2096,0,0,0,1,1,827,2017-09-09,1,0,0,10504,36,3.89,,3.99,2.61,1,2017-09-18,-0.1,1.28
2097,1,0,0,0,1,796,2017-09-09,1,0,0,34000,60,5.49,,5.59,2.61,0,,-0.1,2.88
2098,0,0,1,0,1,769,2017-09-09,0,1,0,20270,60,5.65,,6.15,2.61,1,2017-09-20,-0.5,3.04
2099,0,0,1,0,3,680,2017-09-09,0,0,1,12739,36,9.43,10.9,6.05,2.61,0,,3.38,6.82
2100,0,0,1,0,1,823,2017-09-09,0,1,0,27324,60,6.05,,6.15,2.61,1,2017-10-25,-0.1,3.44
2101,0,0,1,0,1,779,2017-09-09,1,0,0,32000,60,5.49,,5.59,2.61,0,,-0.1,2.88
2102,0,0,0,1,1,827,2017-09-09,1,0,0,28000,36,3.99,,3.99,2.61,0,,0,1.38
2103,0,1,0,0,2,730,2017-09-12,0,0,1,13202,48,7.19,7.49,6.49,2.625,1,2017-09-22,0.7,4.565
2104,0,0,0,1,1,780,2017-09-09,1,0,0,24150,36,3.99,,3.99,2.61,1,2017-09-15,0,1.38
2105,1,0,0,0,3,683,2017-09-09,0,1,0,21780,48,9.65,,6.15,2.61,0,,3.5,7.04
2106,0,1,0,0,2,716,2017-09-09,0,0,1,13422,72,8.49,4.9,7.29,2.61,0,,1.2,5.88
2107,1,0,0,0,4,663,2017-09-09,0,1,0,17325,72,12.25,,6.89,2.61,1,2017-09-14,5.36,9.64
2108,1,0,0,0,1,773,2017-09-09,1,0,0,22331,72,6.39,,6.39,2.61,1,2017-09-19,0,3.78
2109,0,0,0,1,3,716,2017-09-09,0,1,0,38241,72,7.89,,6.89,2.61,0,,1,5.28
2110,1,0,0,0,1,796,2017-09-09,0,1,0,35640,72,6.89,,6.89,2.61,1,2017-09-29,0,4.28
2111,0,0,1,0,4,655,2017-09-09,1,0,0,40000,60,11.85,,5.59,2.61,0,,6.26,9.24
2112,0,0,0,1,1,788,2017-09-09,1,0,0,40000,60,5.49,,5.59,2.61,0,,-0.1,2.88
2113,0,0,0,1,1,816,2017-09-09,0,1,0,13860,48,6.15,,6.15,2.61,1,2017-09-20,0,3.54
2114,1,0,0,0,2,720,2017-09-09,0,1,0,9900,60,7.44,,6.15,2.61,0,,1.29,4.83
2115,0,0,1,0,1,826,2017-09-09,1,0,0,32000,60,5.49,,5.59,2.61,0,,-0.1,2.88
2116,1,0,0,0,4,666,2017-09-09,0,1,0,17312,60,11.95,,6.15,2.61,1,2017-09-18,5.8,9.34
2117,1,0,0,0,3,697,2017-09-09,0,0,1,30080,72,11.45,6.5,7.29,2.61,0,,4.16,8.84
2118,0,0,1,0,2,712,2017-09-09,0,0,1,16922,48,7.99,12,6.49,2.61,1,2017-09-28,1.5,5.38
2119,0,1,0,0,3,670,2017-09-09,0,0,1,28294,36,9.03,10.5,6.05,2.61,0,,2.98,6.42
2120,0,0,1,0,1,789,2017-09-09,0,1,0,29700,72,6.89,,6.89,2.61,0,,0,4.28
2121,1,0,0,0,3,617,2017-09-09,0,1,0,10406,48,9.65,,6.15,2.61,1,2017-09-18,3.5,7.04
2122,0,0,1,0,3,697,2017-09-09,0,1,0,26131,60,9.65,,6.15,2.61,0,,3.5,7.04
2123,0,0,0,1,1,788,2017-09-09,0,0,1,9128,36,5.95,8.75,6.05,2.61,1,2017-10-02,-0.1,3.34
2124,0,0,1,0,2,712,2017-09-09,0,1,0,19800,60,7.44,,6.15,2.61,0,,1.29,4.83
2125,1,0,0,0,4,654,2017-09-09,1,0,0,10000,60,11.85,,5.59,2.61,0,,6.26,9.24
2126,1,0,0,0,1,780,2017-09-09,1,0,0,36219,36,3.99,,3.99,2.61,1,2017-09-21,0,1.38
2127,1,0,0,0,3,689,2017-09-12,1,0,0,32000,66,9.75,,6.39,2.625,0,,3.36,7.125
2128,0,0,0,1,1,743,2017-09-09,1,0,0,28000,60,5.49,,5.59,2.61,0,,-0.1,2.88
2129,0,0,0,1,1,767,2017-09-09,1,0,0,19000,36,3.99,,3.99,2.61,1,2017-09-21,0,1.38
2130,1,0,0,0,4,650,2017-09-09,0,1,0,31184,72,12.25,,6.89,2.61,0,,5.36,9.64
2131,1,0,0,0,1,783,2017-09-09,0,1,0,4950,60,6.05,,6.15,2.61,1,2017-10-19,-0.1,3.44
2132,0,0,0,1,1,766,2017-09-10,1,0,0,20000,36,3.99,,3.99,2.61,0,,0,1.38
2133,0,1,0,0,1,757,2017-09-09,0,0,1,18365,48,6.43,7.9,6.49,2.61,0,,-0.06,3.82
2134,1,0,0,0,4,655,2017-09-10,1,0,0,36223,60,11.85,,5.59,2.61,0,,6.26,9.24
2135,0,1,0,0,1,784,2017-09-09,0,0,1,13266,60,6.49,9.9,6.49,2.61,0,,0,3.88
2136,0,0,1,0,3,780,2017-09-10,1,0,0,51000,60,5.49,,5.59,2.61,0,,-0.1,2.88
2137,0,0,1,0,1,823,2017-09-09,0,1,0,14850,36,5.65,,5.65,2.61,0,,0,3.04
2138,1,0,0,0,3,734,2017-09-10,0,1,0,25965,60,9.65,,6.15,2.61,0,,3.5,7.04
2139,0,0,1,0,1,743,2017-09-09,0,0,1,26387,72,6.28,7.75,7.29,2.61,1,2017-10-13,-1.01,3.67
2140,0,0,0,1,3,679,2017-09-10,1,0,0,30000,60,9.55,,5.59,2.61,0,,3.96,6.94
2141,0,0,0,1,4,624,2017-09-10,1,0,0,30000,60,11.85,,5.59,2.61,0,,6.26,9.24
2142,1,0,0,0,1,757,2017-09-09,1,0,0,36000,60,5.49,,5.59,2.61,0,,-0.1,2.88
2143,0,0,1,0,3,682,2017-09-10,0,0,1,27307,60,7.39,7.9,6.49,2.61,0,,0.9,4.78
2144,0,0,0,1,3,703,2017-09-10,0,0,1,58316,72,7.39,8.29,7.29,2.61,1,2017-10-03,0.1,4.78
2145,1,0,0,0,3,681,2017-09-11,0,1,0,20790,60,9.65,,6.15,2.615,0,,3.5,7.035
2146,1,0,0,0,1,709,2017-09-09,0,0,1,5699,36,5.75,7.15,6.05,2.61,1,2017-10-04,-0.3,3.14
2147,0,0,0,1,4,653,2017-09-10,0,1,0,15840,60,11.95,,6.15,2.61,0,,5.8,9.34
2148,1,0,0,0,1,736,2017-09-10,1,0,0,23000,36,3.99,,3.99,2.61,1,2017-09-22,0,1.38
2149,1,0,0,0,1,800,2017-09-09,0,1,0,42570,48,6.15,,6.15,2.61,0,,0,3.54
2150,0,1,0,0,1,745,2017-09-09,0,0,1,16830,60,6.49,10,6.49,2.61,0,,0,3.88
2151,1,0,0,0,1,782,2017-09-09,0,1,0,34650,72,6.89,,6.89,2.61,0,,0,4.28
2152,0,0,1,0,3,673,2017-09-09,1,0,0,29000,60,9.55,,5.59,2.61,0,,3.96,6.94
2153,1,0,0,0,3,672,2017-09-10,0,0,1,16019,60,10.85,12.6,6.49,2.61,1,2017-09-22,4.36,8.24
2154,1,0,0,0,1,736,2017-09-10,1,0,0,25000,48,5.59,,5.59,2.61,0,,0,2.98
2155,1,0,0,0,1,675,2017-09-10,1,0,0,35000,60,5.49,,5.59,2.61,0,,-0.1,2.88
2156,1,0,0,0,1,743,2017-09-10,0,1,0,34650,60,6.05,,6.15,2.61,0,,-0.1,3.44
2157,0,0,1,0,1,732,2017-09-09,0,0,1,5346,60,6.49,8.6,6.49,2.61,0,,0,3.88
2158,1,0,0,0,3,768,2017-09-10,0,0,1,19008,48,7.39,7.25,6.49,2.61,0,,0.9,4.78
2159,0,0,1,0,1,737,2017-09-09,0,0,1,11415,36,6.39,16,6.05,2.61,1,2017-09-27,0.34,3.78
2160,0,0,0,1,2,668,2017-09-10,0,0,1,18994,36,7.89,6.74,6.05,2.61,1,2017-09-27,1.84,5.28
2161,0,0,1,0,1,819,2017-09-10,1,0,0,40000,60,5.49,,5.59,2.61,0,,-0.1,2.88
2162,0,0,1,0,2,700,2017-09-09,1,0,0,40945,60,7.39,,5.59,2.61,0,,1.8,4.78
2163,0,1,0,0,1,737,2017-09-09,0,0,1,22374,72,7.29,9,7.29,2.61,0,,0,4.68
2164,1,0,0,0,3,618,2017-09-10,0,1,0,19800,60,7.49,,6.15,2.61,0,,1.34,4.88
2165,0,0,0,1,3,686,2017-09-10,1,0,0,45000,60,7.39,,5.59,2.61,0,,1.8,4.78
2166,1,0,0,0,1,723,2017-09-10,1,0,0,21435,60,5.49,,5.59,2.61,0,,-0.1,2.88
2167,1,0,0,0,1,833,2017-09-10,0,1,0,21780,36,5.65,,5.65,2.61,0,,0,3.04
2168,0,1,0,0,3,811,2017-09-10,0,0,1,24924,60,7.39,6.24,6.49,2.61,0,,0.9,4.78
2169,0,0,1,0,4,665,2017-09-10,0,1,0,27720,36,11.95,,5.65,2.61,0,,6.3,9.34
2170,0,0,0,1,1,693,2017-09-10,0,0,1,18435,48,8.19,13.7,6.49,2.61,1,2017-09-28,1.7,5.58
2171,1,0,0,0,3,751,2017-09-10,1,0,0,48000,72,6.39,,6.39,2.61,0,,0,3.78
2172,0,0,0,1,3,692,2017-09-10,0,0,1,15848,48,8.43,9.9,6.49,2.61,0,,1.94,5.82
2173,0,0,1,0,1,760,2017-09-10,1,0,0,24000,48,5.59,,5.59,2.61,0,,0,2.98
2174,1,0,0,0,2,705,2017-09-09,0,0,1,17711,48,8.09,10,6.49,2.61,1,2017-10-12,1.6,5.48
2175,0,0,1,0,4,664,2017-09-10,0,0,1,10296,60,9.42,10.89,6.49,2.61,0,,2.93,6.81
2176,0,0,1,0,2,698,2017-09-09,0,0,1,11791,48,8.09,12.05,6.49,2.61,1,2017-10-02,1.6,5.48
2177,1,0,0,0,4,653,2017-09-10,0,1,0,35640,60,11.95,,6.15,2.61,0,,5.8,9.34
2178,1,0,0,0,1,769,2017-09-11,0,1,0,28116,72,6.89,,6.89,2.615,0,,0,4.275
2179,0,0,1,0,1,762,2017-09-10,1,0,0,25000,36,3.99,,3.99,2.61,0,,0,1.38
2180,0,0,0,1,1,771,2017-09-10,0,1,0,5990,36,5.65,,5.65,2.61,1,2017-09-26,0,3.04
2181,0,0,0,1,1,810,2017-09-09,1,0,0,38000,72,6.39,,6.39,2.61,0,,0,3.78
2182,0,0,0,1,3,675,2017-09-09,1,0,0,45000,60,9.55,,5.59,2.61,0,,3.96,6.94
2183,0,0,0,1,1,824,2017-09-09,0,1,0,29700,48,6.15,,6.15,2.61,0,,0,3.54
2184,1,0,0,0,4,660,2017-09-10,0,1,0,11879,60,11.95,,6.15,2.61,1,2017-09-22,5.8,9.34
2185,1,0,0,0,3,737,2017-09-11,1,0,0,25412,72,9.75,,6.39,2.615,1,2017-09-26,3.36,7.135
2186,1,0,0,0,2,718,2017-09-10,1,0,0,20000,36,7.34,,3.99,2.61,0,,3.35,4.73
2187,0,0,0,1,1,723,2017-09-10,0,1,0,9900,60,6.05,,6.15,2.61,1,2017-09-15,-0.1,3.44
2188,1,0,0,0,1,787,2017-09-10,1,0,0,15756,36,3.99,,3.99,2.61,1,2017-09-19,0,1.38
2189,0,0,1,0,3,671,2017-09-10,0,1,0,24544,72,8.29,,6.89,2.61,1,2017-09-29,1.4,5.68
2190,1,0,0,0,1,818,2017-09-10,0,1,0,6435,48,6.15,,6.15,2.61,1,2017-09-15,0,3.54
2191,1,0,0,0,1,776,2017-09-10,1,0,0,17000,60,5.49,,5.59,2.61,1,2017-09-21,-0.1,2.88
2192,0,0,0,1,1,686,2017-09-10,0,0,1,11227,36,6.39,9.7,6.05,2.61,1,2017-09-20,0.34,3.78
2193,1,0,0,0,1,784,2017-09-09,0,1,0,24750,36,5.65,,5.65,2.61,0,,0,3.04
2194,0,0,0,1,1,809,2017-09-10,1,0,0,28000,36,3.99,,3.99,2.61,0,,0,1.38
2195,0,0,0,1,2,765,2017-09-10,0,1,0,76279,72,6.69,,6.89,2.61,1,2017-09-19,-0.2,4.08
2196,1,0,0,0,1,768,2017-09-10,1,0,0,26000,60,5.49,,5.59,2.61,0,,-0.1,2.88
2197,1,0,0,0,4,656,2017-09-10,0,0,1,7623,36,11.95,7.49,6.05,2.61,0,,5.9,9.34
2198,1,0,0,0,3,697,2017-09-10,0,1,0,7919,48,9.65,,6.15,2.61,0,,3.5,7.04
2199,1,0,0,0,1,814,2017-09-10,1,0,0,13674,36,3.99,,3.99,2.61,1,2017-09-29,0,1.38
2200,1,0,0,0,3,684,2017-09-10,1,0,0,24999,66,9.75,,6.39,2.61,0,,3.36,7.14
2201,0,0,0,1,1,800,2017-09-09,1,0,0,45000,60,5.49,,5.59,2.61,0,,-0.1,2.88
2202,0,0,0,1,2,727,2017-09-11,0,1,0,10631,60,7.44,,6.15,2.615,1,2017-09-15,1.29,4.825
2203,1,0,0,0,3,677,2017-09-10,1,0,0,25788,66,9.75,,6.39,2.61,0,,3.36,7.14
2204,1,0,0,0,4,645,2017-09-10,1,0,0,24325,60,11.85,,5.59,2.61,0,,6.26,9.24
2205,0,1,0,0,3,771,2017-09-10,0,0,1,29700,60,7.39,5.75,6.49,2.61,0,,0.9,4.78
2206,0,0,0,1,1,751,2017-09-09,1,0,0,34000,60,5.49,,5.59,2.61,0,,-0.1,2.88
2207,1,0,0,0,1,796,2017-09-10,1,0,0,16767,60,5.49,,5.59,2.61,1,2017-09-18,-0.1,2.88
2208,0,0,0,1,1,808,2017-09-11,0,0,1,10787,36,5.95,8.64,6.05,2.615,0,,-0.1,3.335
2209,0,0,0,1,2,723,2017-09-11,1,0,0,25000,66,7.79,,6.39,2.615,0,,1.4,5.175
2210,0,0,1,0,4,654,2017-09-10,1,0,0,32147,60,11.85,,5.59,2.61,0,,6.26,9.24
2211,1,0,0,0,3,699,2017-09-10,1,0,0,33000,72,9.75,,6.39,2.61,0,,3.36,7.14
2212,0,0,0,1,2,729,2017-09-09,0,1,0,25418,60,7.44,,6.15,2.61,0,,1.29,4.83
2213,0,0,1,0,1,782,2017-09-09,1,0,0,45000,60,5.49,,5.59,2.61,0,,-0.1,2.88
